epoch,accuracy,loss,mse,precision_3,recall_3,val_accuracy,val_loss,val_mse,val_precision_3,val_recall_3
0,0.7415643930435181,0.7448386549949646,0.2349833846092224,0.7432146072387695,0.9963871240615845,0.5,0.7029014825820923,0.25482991337776184,0.5,1.0
1,0.7429064512252808,0.6151431202888489,0.21149234473705292,0.7429064512252808,1.0,0.5,0.7288893461227417,0.2672472894191742,0.5,1.0
2,0.7429064512252808,0.5884692668914795,0.19898207485675812,0.7429064512252808,1.0,0.5,0.7582736015319824,0.280531644821167,0.5,1.0
3,0.7429064512252808,0.5769444108009338,0.19387739896774292,0.7429064512252808,1.0,0.5,0.7835638523101807,0.2913564145565033,0.5,1.0
4,0.7429064512252808,0.5724111199378967,0.19196712970733643,0.7429064512252808,1.0,0.5,0.8016459941864014,0.2987670302391052,0.5,1.0
5,0.7429064512252808,0.5707581043243408,0.19129657745361328,0.7429064512252808,1.0,0.5,0.8131405115127563,0.3033403754234314,0.5,1.0
